NAME,GEOG,NID,ASSESSMENT_CHANGE,SALES_QUARTILE,OVER_UNDER,D_OVER_UNDER,COUNT,D_COUNT,MED_SALES_PRICE,MED_SALES_RATIO,COD,D_COD,PRD,N_LOW_COUNT,VCS_LOW_COUNT
R840B - MIAMI & PLEASENT,vcs,NA,151.556691140176,Q4,Accurate,Accurate,1,1,246250,0.459594481196637,28.2333184422405,31.4653530375372,1.08888359917627,NA,NA
R840B - MIAMI & PLEASENT,vcs,NA,151.556691140176,Q4,Overassessed,Overassessed,1,1,246250,0.459594481196637,28.2333184422405,31.4653530375372,1.08888359917627,NA,NA
R840B - MIAMI & PLEASENT,vcs,NA,151.556691140176,Q4,Underassessed,Underassessed,13,13,246250,0.459594481196637,28.2333184422405,31.4653530375372,1.08888359917627,NA,NA
R840C - HANOVER POINTE,vcs,NA,68.8099464385773,Q1,Accurate,Accurate,2,2,417500,0.597721739130435,7.94381349737958,8.54979270399078,1.00985158802824,NA,NA
R840C - HANOVER POINTE,vcs,NA,68.8099464385773,Q1,Overassessed,Overassessed,13,13,417500,0.597721739130435,7.94381349737958,8.54979270399078,1.00985158802824,NA,NA
R840C - HANOVER POINTE,vcs,NA,68.8099464385773,Q2,Accurate,Accurate,10,10,417500,0.597721739130435,7.94381349737958,8.54979270399078,1.00985158802824,NA,NA
R840C - HANOVER POINTE,vcs,NA,68.8099464385773,Q2,Overassessed,Overassessed,4,4,417500,0.597721739130435,7.94381349737958,8.54979270399078,1.00985158802824,NA,NA
R840C - HANOVER POINTE,vcs,NA,68.8099464385773,Q3,Accurate,Accurate,13,13,417500,0.597721739130435,7.94381349737958,8.54979270399078,1.00985158802824,NA,NA
R840C - HANOVER POINTE,vcs,NA,68.8099464385773,Q3,Overassessed,Overassessed,1,1,417500,0.597721739130435,7.94381349737958,8.54979270399078,1.00985158802824,NA,NA
R840C - HANOVER POINTE,vcs,NA,68.8099464385773,Q4,Accurate,Accurate,10,10,417500,0.597721739130435,7.94381349737958,8.54979270399078,1.00985158802824,NA,NA
R840C - HANOVER POINTE,vcs,NA,68.8099464385773,Q4,Underassessed,Underassessed,4,4,417500,0.597721739130435,7.94381349737958,8.54979270399078,1.00985158802824,NA,NA
R840D - LYNN HOLLOW,vcs,NA,86.3872562235052,Q1,Accurate,Accurate,3,3,318000,0.529217857142857,11.9006235508147,13.0380741750954,1.01388102096339,NA,NA
R840D - LYNN HOLLOW,vcs,NA,86.3872562235052,Q1,Overassessed,Overassessed,3,3,318000,0.529217857142857,11.9006235508147,13.0380741750954,1.01388102096339,NA,NA
R840D - LYNN HOLLOW,vcs,NA,86.3872562235052,Q1,Underassessed,Underassessed,2,2,318000,0.529217857142857,11.9006235508147,13.0380741750954,1.01388102096339,NA,NA
R840D - LYNN HOLLOW,vcs,NA,86.3872562235052,Q2,Accurate,Accurate,4,4,318000,0.529217857142857,11.9006235508147,13.0380741750954,1.01388102096339,NA,NA
R840D - LYNN HOLLOW,vcs,NA,86.3872562235052,Q2,Overassessed,Overassessed,1,1,318000,0.529217857142857,11.9006235508147,13.0380741750954,1.01388102096339,NA,NA
R840D - LYNN HOLLOW,vcs,NA,86.3872562235052,Q2,Underassessed,Underassessed,3,3,318000,0.529217857142857,11.9006235508147,13.0380741750954,1.01388102096339,NA,NA
R840D - LYNN HOLLOW,vcs,NA,86.3872562235052,Q3,Accurate,Accurate,2,2,318000,0.529217857142857,11.9006235508147,13.0380741750954,1.01388102096339,NA,NA
R840D - LYNN HOLLOW,vcs,NA,86.3872562235052,Q3,Underassessed,Underassessed,6,6,318000,0.529217857142857,11.9006235508147,13.0380741750954,1.01388102096339,NA,NA
R840D - LYNN HOLLOW,vcs,NA,86.3872562235052,Q4,Accurate,Accurate,2,2,318000,0.529217857142857,11.9006235508147,13.0380741750954,1.01388102096339,NA,NA
R840D - LYNN HOLLOW,vcs,NA,86.3872562235052,Q4,Underassessed,Underassessed,5,5,318000,0.529217857142857,11.9006235508147,13.0380741750954,1.01388102096339,NA,NA
R840E - PARK PLACE VILLAGE,vcs,NA,138.850449741883,Q1,Accurate,Accurate,1,1,266500,0.52713682983683,12.8177429897916,15.8563306747171,1.03022543737106,NA,NA
R840E - PARK PLACE VILLAGE,vcs,NA,138.850449741883,Q1,Overassessed,Overassessed,2,2,266500,0.52713682983683,12.8177429897916,15.8563306747171,1.03022543737106,NA,NA
R840E - PARK PLACE VILLAGE,vcs,NA,138.850449741883,Q2,Accurate,Accurate,3,3,266500,0.52713682983683,12.8177429897916,15.8563306747171,1.03022543737106,NA,NA
R840E - PARK PLACE VILLAGE,vcs,NA,138.850449741883,Q3,Underassessed,Underassessed,3,3,266500,0.52713682983683,12.8177429897916,15.8563306747171,1.03022543737106,NA,NA
R840E - PARK PLACE VILLAGE,vcs,NA,138.850449741883,Q4,Underassessed,Underassessed,3,3,266500,0.52713682983683,12.8177429897916,15.8563306747171,1.03022543737106,NA,NA
R840F - REDGATE,vcs,NA,84.0772747577093,Q1,Accurate,Accurate,1,1,292500,0.587487179487179,15.3572658495795,15.5973435556765,1.03145623626515,NA,NA
R840F - REDGATE,vcs,NA,84.0772747577093,Q1,Overassessed,Overassessed,4,4,292500,0.587487179487179,15.3572658495795,15.5973435556765,1.03145623626515,NA,NA
R840F - REDGATE,vcs,NA,84.0772747577093,Q2,Accurate,Accurate,4,4,292500,0.587487179487179,15.3572658495795,15.5973435556765,1.03145623626515,NA,NA
R840F - REDGATE,vcs,NA,84.0772747577093,Q3,Accurate,Accurate,2,2,292500,0.587487179487179,15.3572658495795,15.5973435556765,1.03145623626515,NA,NA
R840F - REDGATE,vcs,NA,84.0772747577093,Q3,Underassessed,Underassessed,2,2,292500,0.587487179487179,15.3572658495795,15.5973435556765,1.03145623626515,NA,NA
R840F - REDGATE,vcs,NA,84.0772747577093,Q4,Accurate,Accurate,1,1,292500,0.587487179487179,15.3572658495795,15.5973435556765,1.03145623626515,NA,NA
R840F - REDGATE,vcs,NA,84.0772747577093,Q4,Underassessed,Underassessed,3,3,292500,0.587487179487179,15.3572658495795,15.5973435556765,1.03145623626515,NA,NA
R840G - RESIDENTIAL,vcs,NA,99.3799820074011,Q1,Accurate,Accurate,1,1,302500,0.506770220588235,17.7448544264467,18.4040487307633,1.01661261817997,NA,NA
R840G - RESIDENTIAL,vcs,NA,99.3799820074011,Q1,Overassessed,Overassessed,3,3,302500,0.506770220588235,17.7448544264467,18.4040487307633,1.01661261817997,NA,NA
R840G - RESIDENTIAL,vcs,NA,99.3799820074011,Q1,Underassessed,Underassessed,3,3,302500,0.506770220588235,17.7448544264467,18.4040487307633,1.01661261817997,NA,NA
R840G - RESIDENTIAL,vcs,NA,99.3799820074011,Q2,Accurate,Accurate,1,1,302500,0.506770220588235,17.7448544264467,18.4040487307633,1.01661261817997,NA,NA
R840G - RESIDENTIAL,vcs,NA,99.3799820074011,Q2,Overassessed,Overassessed,2,2,302500,0.506770220588235,17.7448544264467,18.4040487307633,1.01661261817997,NA,NA
R840G - RESIDENTIAL,vcs,NA,99.3799820074011,Q2,Underassessed,Underassessed,4,4,302500,0.506770220588235,17.7448544264467,18.4040487307633,1.01661261817997,NA,NA
R840G - RESIDENTIAL,vcs,NA,99.3799820074011,Q3,Accurate,Accurate,4,4,302500,0.506770220588235,17.7448544264467,18.4040487307633,1.01661261817997,NA,NA
R840G - RESIDENTIAL,vcs,NA,99.3799820074011,Q3,Underassessed,Underassessed,3,3,302500,0.506770220588235,17.7448544264467,18.4040487307633,1.01661261817997,NA,NA
R840G - RESIDENTIAL,vcs,NA,99.3799820074011,Q4,Accurate,Accurate,1,1,302500,0.506770220588235,17.7448544264467,18.4040487307633,1.01661261817997,NA,NA
R840G - RESIDENTIAL,vcs,NA,99.3799820074011,Q4,Underassessed,Underassessed,6,6,302500,0.506770220588235,17.7448544264467,18.4040487307633,1.01661261817997,NA,NA
R840H - ELLIS CROSSING,vcs,NA,54.8897843118783,Q1,Accurate,Accurate,2,2,540000,0.646890868596882,13.1550176801521,18.4501626190611,1.00530723171786,NA,NA
R840H - ELLIS CROSSING,vcs,NA,54.8897843118783,Q1,Overassessed,Overassessed,10,10,540000,0.646890868596882,13.1550176801521,18.4501626190611,1.00530723171786,NA,NA
R840H - ELLIS CROSSING,vcs,NA,54.8897843118783,Q2,Accurate,Accurate,4,4,540000,0.646890868596882,13.1550176801521,18.4501626190611,1.00530723171786,NA,NA
R840H - ELLIS CROSSING,vcs,NA,54.8897843118783,Q2,Overassessed,Overassessed,6,6,540000,0.646890868596882,13.1550176801521,18.4501626190611,1.00530723171786,NA,NA
R840H - ELLIS CROSSING,vcs,NA,54.8897843118783,Q2,Underassessed,Underassessed,2,2,540000,0.646890868596882,13.1550176801521,18.4501626190611,1.00530723171786,NA,NA
R840H - ELLIS CROSSING,vcs,NA,54.8897843118783,Q3,Accurate,Accurate,4,4,540000,0.646890868596882,13.1550176801521,18.4501626190611,1.00530723171786,NA,NA
R840H - ELLIS CROSSING,vcs,NA,54.8897843118783,Q3,Overassessed,Overassessed,3,3,540000,0.646890868596882,13.1550176801521,18.4501626190611,1.00530723171786,NA,NA
R840H - ELLIS CROSSING,vcs,NA,54.8897843118783,Q3,Underassessed,Underassessed,5,5,540000,0.646890868596882,13.1550176801521,18.4501626190611,1.00530723171786,NA,NA
R840H - ELLIS CROSSING,vcs,NA,54.8897843118783,Q4,Accurate,Accurate,3,3,540000,0.646890868596882,13.1550176801521,18.4501626190611,1.00530723171786,NA,NA
R840H - ELLIS CROSSING,vcs,NA,54.8897843118783,Q4,Overassessed,Overassessed,7,7,540000,0.646890868596882,13.1550176801521,18.4501626190611,1.00530723171786,NA,NA
R840H - ELLIS CROSSING,vcs,NA,54.8897843118783,Q4,Underassessed,Underassessed,1,1,540000,0.646890868596882,13.1550176801521,18.4501626190611,1.00530723171786,NA,NA
R840I - NEW SUBDIVISION,vcs,NA,57.3017022382724,Q1,Underassessed,Underassessed,23,23,496000,0.178125,12.8872776142011,68.5217346753238,1.01690961572336,NA,NA
R840I - NEW SUBDIVISION,vcs,NA,57.3017022382724,Q2,Overassessed,Overassessed,1,1,496000,0.178125,12.8872776142011,68.5217346753238,1.01690961572336,NA,NA
R840I - NEW SUBDIVISION,vcs,NA,57.3017022382724,Q2,Underassessed,Underassessed,22,22,496000,0.178125,12.8872776142011,68.5217346753238,1.01690961572336,NA,NA
R840I - NEW SUBDIVISION,vcs,NA,57.3017022382724,Q3,Underassessed,Underassessed,23,23,496000,0.178125,12.8872776142011,68.5217346753238,1.01690961572336,NA,NA
R840I - NEW SUBDIVISION,vcs,NA,57.3017022382724,Q4,Underassessed,Underassessed,22,22,496000,0.178125,12.8872776142011,68.5217346753238,1.01690961572336,NA,NA
R840J - LAKESHORE,vcs,NA,60.1050238248006,Q1,Accurate,Accurate,1,1,471250,0.589085237234087,32.7177918141546,33.1560625528019,1.00835772405423,NA,NA
R840J - LAKESHORE,vcs,NA,60.1050238248006,Q1,Overassessed,Overassessed,9,9,471250,0.589085237234087,32.7177918141546,33.1560625528019,1.00835772405423,NA,NA
R840J - LAKESHORE,vcs,NA,60.1050238248006,Q1,Underassessed,Underassessed,5,5,471250,0.589085237234087,32.7177918141546,33.1560625528019,1.00835772405423,NA,NA
R840J - LAKESHORE,vcs,NA,60.1050238248006,Q2,Accurate,Accurate,2,2,471250,0.589085237234087,32.7177918141546,33.1560625528019,1.00835772405423,NA,NA
R840J - LAKESHORE,vcs,NA,60.1050238248006,Q2,Overassessed,Overassessed,6,6,471250,0.589085237234087,32.7177918141546,33.1560625528019,1.00835772405423,NA,NA
R840J - LAKESHORE,vcs,NA,60.1050238248006,Q2,Underassessed,Underassessed,7,7,471250,0.589085237234087,32.7177918141546,33.1560625528019,1.00835772405423,NA,NA
R840J - LAKESHORE,vcs,NA,60.1050238248006,Q3,Accurate,Accurate,3,3,471250,0.589085237234087,32.7177918141546,33.1560625528019,1.00835772405423,NA,NA
R840J - LAKESHORE,vcs,NA,60.1050238248006,Q3,Overassessed,Overassessed,2,2,471250,0.589085237234087,32.7177918141546,33.1560625528019,1.00835772405423,NA,NA
R840J - LAKESHORE,vcs,NA,60.1050238248006,Q3,Underassessed,Underassessed,9,9,471250,0.589085237234087,32.7177918141546,33.1560625528019,1.00835772405423,NA,NA
R840J - LAKESHORE,vcs,NA,60.1050238248006,Q4,Accurate,Accurate,7,7,471250,0.589085237234087,32.7177918141546,33.1560625528019,1.00835772405423,NA,NA
R840J - LAKESHORE,vcs,NA,60.1050238248006,Q4,Overassessed,Overassessed,3,3,471250,0.589085237234087,32.7177918141546,33.1560625528019,1.00835772405423,NA,NA
R840J - LAKESHORE,vcs,NA,60.1050238248006,Q4,Underassessed,Underassessed,4,4,471250,0.589085237234087,32.7177918141546,33.1560625528019,1.00835772405423,NA,NA
R840K - ROWENA EIGHT,vcs,NA,36.1048750798855,Q1,Overassessed,Overassessed,1,1,372000,0.756530147484095,24.8005205578913,45.0367774351377,0.990539733489905,NA,Y
R840K - ROWENA EIGHT,vcs,NA,36.1048750798855,Q1,Underassessed,Underassessed,1,1,372000,0.756530147484095,24.8005205578913,45.0367774351377,0.990539733489905,NA,Y
R840K - ROWENA EIGHT,vcs,NA,36.1048750798855,Q2,Overassessed,Overassessed,2,2,372000,0.756530147484095,24.8005205578913,45.0367774351377,0.990539733489905,NA,Y
R840K - ROWENA EIGHT,vcs,NA,36.1048750798855,Q3,Overassessed,Overassessed,1,1,372000,0.756530147484095,24.8005205578913,45.0367774351377,0.990539733489905,NA,Y
R840K - ROWENA EIGHT,vcs,NA,36.1048750798855,Q4,Overassessed,Overassessed,1,1,372000,0.756530147484095,24.8005205578913,45.0367774351377,0.990539733489905,NA,Y
R840L - LAUREL GLEN,vcs,NA,104.693393063769,Q1,Accurate,Accurate,1,1,435500,0.547410869565217,13.5970812336768,13.63722604,1.01300888681013,NA,Y
R840L - LAUREL GLEN,vcs,NA,104.693393063769,Q1,Overassessed,Overassessed,1,1,435500,0.547410869565217,13.5970812336768,13.63722604,1.01300888681013,NA,Y
R840L - LAUREL GLEN,vcs,NA,104.693393063769,Q2,Underassessed,Underassessed,2,2,435500,0.547410869565217,13.5970812336768,13.63722604,1.01300888681013,NA,Y
R840L - LAUREL GLEN,vcs,NA,104.693393063769,Q3,Overassessed,Overassessed,1,1,435500,0.547410869565217,13.5970812336768,13.63722604,1.01300888681013,NA,Y
R840L - LAUREL GLEN,vcs,NA,104.693393063769,Q3,Underassessed,Underassessed,1,1,435500,0.547410869565217,13.5970812336768,13.63722604,1.01300888681013,NA,Y
R840L - LAUREL GLEN,vcs,NA,104.693393063769,Q4,Accurate,Accurate,1,1,435500,0.547410869565217,13.5970812336768,13.63722604,1.01300888681013,NA,Y
R840M - BRIGHTON STATION,vcs,NA,22.6617801684712,Q1,Accurate,Accurate,3,3,428500,0.626028268551237,19.6858190046482,23.0000856671008,0.997876483840297,NA,NA
R840M - BRIGHTON STATION,vcs,NA,22.6617801684712,Q1,Overassessed,Overassessed,3,3,428500,0.626028268551237,19.6858190046482,23.0000856671008,0.997876483840297,NA,NA
R840M - BRIGHTON STATION,vcs,NA,22.6617801684712,Q2,Accurate,Accurate,2,2,428500,0.626028268551237,19.6858190046482,23.0000856671008,0.997876483840297,NA,NA
R840M - BRIGHTON STATION,vcs,NA,22.6617801684712,Q2,Overassessed,Overassessed,3,3,428500,0.626028268551237,19.6858190046482,23.0000856671008,0.997876483840297,NA,NA
R840M - BRIGHTON STATION,vcs,NA,22.6617801684712,Q3,Accurate,Accurate,3,3,428500,0.626028268551237,19.6858190046482,23.0000856671008,0.997876483840297,NA,NA
R840M - BRIGHTON STATION,vcs,NA,22.6617801684712,Q3,Overassessed,Overassessed,2,2,428500,0.626028268551237,19.6858190046482,23.0000856671008,0.997876483840297,NA,NA
R840M - BRIGHTON STATION,vcs,NA,22.6617801684712,Q4,Accurate,Accurate,2,2,428500,0.626028268551237,19.6858190046482,23.0000856671008,0.997876483840297,NA,NA
R840M - BRIGHTON STATION,vcs,NA,22.6617801684712,Q4,Overassessed,Overassessed,2,2,428500,0.626028268551237,19.6858190046482,23.0000856671008,0.997876483840297,NA,NA
R840M - BRIGHTON STATION,vcs,NA,22.6617801684712,Q4,Underassessed,Underassessed,1,1,428500,0.626028268551237,19.6858190046482,23.0000856671008,0.997876483840297,NA,NA
R841A - GANYARD FARM,vcs,NA,80.1684762006144,Q1,Accurate,Accurate,1,1,370000,0.583216216216216,8.12512355814671,8.18437404451483,1.00900952972606,NA,NA
R841A - GANYARD FARM,vcs,NA,80.1684762006144,Q1,Overassessed,Overassessed,4,4,370000,0.583216216216216,8.12512355814671,8.18437404451483,1.00900952972606,NA,NA
R841A - GANYARD FARM,vcs,NA,80.1684762006144,Q1,Underassessed,Underassessed,2,2,370000,0.583216216216216,8.12512355814671,8.18437404451483,1.00900952972606,NA,NA
R841A - GANYARD FARM,vcs,NA,80.1684762006144,Q2,Accurate,Accurate,6,6,370000,0.583216216216216,8.12512355814671,8.18437404451483,1.00900952972606,NA,NA
R841A - GANYARD FARM,vcs,NA,80.1684762006144,Q2,Overassessed,Overassessed,1,1,370000,0.583216216216216,8.12512355814671,8.18437404451483,1.00900952972606,NA,NA
R841A - GANYARD FARM,vcs,NA,80.1684762006144,Q3,Accurate,Accurate,7,7,370000,0.583216216216216,8.12512355814671,8.18437404451483,1.00900952972606,NA,NA
R841A - GANYARD FARM,vcs,NA,80.1684762006144,Q4,Accurate,Accurate,5,5,370000,0.583216216216216,8.12512355814671,8.18437404451483,1.00900952972606,NA,NA
R841A - GANYARD FARM,vcs,NA,80.1684762006144,Q4,Underassessed,Underassessed,1,1,370000,0.583216216216216,8.12512355814671,8.18437404451483,1.00900952972606,NA,NA
R841B - HICKORY GLEN,vcs,NA,94.8486129034622,Q1,Accurate,Accurate,2,2,279000,0.538815094339623,12.001775001984,11.7116938969736,1.01444590000767,NA,NA
R841B - HICKORY GLEN,vcs,NA,94.8486129034622,Q1,Overassessed,Overassessed,2,2,279000,0.538815094339623,12.001775001984,11.7116938969736,1.01444590000767,NA,NA
R841B - HICKORY GLEN,vcs,NA,94.8486129034622,Q2,Accurate,Accurate,3,3,279000,0.538815094339623,12.001775001984,11.7116938969736,1.01444590000767,NA,NA
R841B - HICKORY GLEN,vcs,NA,94.8486129034622,Q2,Overassessed,Overassessed,1,1,279000,0.538815094339623,12.001775001984,11.7116938969736,1.01444590000767,NA,NA
R841B - HICKORY GLEN,vcs,NA,94.8486129034622,Q3,Underassessed,Underassessed,4,4,279000,0.538815094339623,12.001775001984,11.7116938969736,1.01444590000767,NA,NA
R841B - HICKORY GLEN,vcs,NA,94.8486129034622,Q4,Underassessed,Underassessed,3,3,279000,0.538815094339623,12.001775001984,11.7116938969736,1.01444590000767,NA,NA
R841C - BIG TWIG LN,vcs,NA,101.702641504833,Q1,Accurate,Accurate,1,1,330000,0.550522857142857,5.39428978992431,7.63016852896053,1.00671712693172,NA,Y
R841C - BIG TWIG LN,vcs,NA,101.702641504833,Q1,Overassessed,Overassessed,1,1,330000,0.550522857142857,5.39428978992431,7.63016852896053,1.00671712693172,NA,Y
R841C - BIG TWIG LN,vcs,NA,101.702641504833,Q2,Accurate,Accurate,1,1,330000,0.550522857142857,5.39428978992431,7.63016852896053,1.00671712693172,NA,Y
R841C - BIG TWIG LN,vcs,NA,101.702641504833,Q2,Underassessed,Underassessed,1,1,330000,0.550522857142857,5.39428978992431,7.63016852896053,1.00671712693172,NA,Y
R841C - BIG TWIG LN,vcs,NA,101.702641504833,Q3,Accurate,Accurate,2,2,330000,0.550522857142857,5.39428978992431,7.63016852896053,1.00671712693172,NA,Y
R841C - BIG TWIG LN,vcs,NA,101.702641504833,Q4,Underassessed,Underassessed,1,1,330000,0.550522857142857,5.39428978992431,7.63016852896053,1.00671712693172,NA,Y
R841D - JOYLAND,vcs,NA,105.319651056557,Q1,Accurate,Accurate,5,5,260000,0.529310872894334,33.2977332689682,31.7926113775432,1.17489907173193,NA,NA
R841D - JOYLAND,vcs,NA,105.319651056557,Q1,Overassessed,Overassessed,25,25,260000,0.529310872894334,33.2977332689682,31.7926113775432,1.17489907173193,NA,NA
R841D - JOYLAND,vcs,NA,105.319651056557,Q1,Underassessed,Underassessed,1,1,260000,0.529310872894334,33.2977332689682,31.7926113775432,1.17489907173193,NA,NA
R841D - JOYLAND,vcs,NA,105.319651056557,Q2,Accurate,Accurate,17,17,260000,0.529310872894334,33.2977332689682,31.7926113775432,1.17489907173193,NA,NA
R841D - JOYLAND,vcs,NA,105.319651056557,Q2,Overassessed,Overassessed,5,5,260000,0.529310872894334,33.2977332689682,31.7926113775432,1.17489907173193,NA,NA
R841D - JOYLAND,vcs,NA,105.319651056557,Q2,Underassessed,Underassessed,8,8,260000,0.529310872894334,33.2977332689682,31.7926113775432,1.17489907173193,NA,NA
R841D - JOYLAND,vcs,NA,105.319651056557,Q3,Accurate,Accurate,6,6,260000,0.529310872894334,33.2977332689682,31.7926113775432,1.17489907173193,NA,NA
R841D - JOYLAND,vcs,NA,105.319651056557,Q3,Underassessed,Underassessed,24,24,260000,0.529310872894334,33.2977332689682,31.7926113775432,1.17489907173193,NA,NA
R841D - JOYLAND,vcs,NA,105.319651056557,Q4,Accurate,Accurate,1,1,260000,0.529310872894334,33.2977332689682,31.7926113775432,1.17489907173193,NA,NA
R841D - JOYLAND,vcs,NA,105.319651056557,Q4,Underassessed,Underassessed,29,29,260000,0.529310872894334,33.2977332689682,31.7926113775432,1.17489907173193,NA,NA
R841E - BIRCHWOOD HEIGHTS,vcs,NA,146.654763147239,Q1,Accurate,Accurate,1,1,230000,0.409416981946964,22.2698902475002,30.7205570202934,1.07130000293627,NA,NA
R841E - BIRCHWOOD HEIGHTS,vcs,NA,146.654763147239,Q1,Overassessed,Overassessed,4,4,230000,0.409416981946964,22.2698902475002,30.7205570202934,1.07130000293627,NA,NA
R841E - BIRCHWOOD HEIGHTS,vcs,NA,146.654763147239,Q1,Underassessed,Underassessed,3,3,230000,0.409416981946964,22.2698902475002,30.7205570202934,1.07130000293627,NA,NA
R841E - BIRCHWOOD HEIGHTS,vcs,NA,146.654763147239,Q2,Underassessed,Underassessed,8,8,230000,0.409416981946964,22.2698902475002,30.7205570202934,1.07130000293627,NA,NA
R841E - BIRCHWOOD HEIGHTS,vcs,NA,146.654763147239,Q3,Underassessed,Underassessed,8,8,230000,0.409416981946964,22.2698902475002,30.7205570202934,1.07130000293627,NA,NA
R841E - BIRCHWOOD HEIGHTS,vcs,NA,146.654763147239,Q4,Underassessed,Underassessed,8,8,230000,0.409416981946964,22.2698902475002,30.7205570202934,1.07130000293627,NA,NA
R841F - CATHY RD,vcs,NA,95.468798395734,Q1,Accurate,Accurate,1,1,280500,0.544648117839607,7.73079764311598,8.75077609238773,1.00950885294641,NA,Y
R841F - CATHY RD,vcs,NA,95.468798395734,Q1,Overassessed,Overassessed,1,1,280500,0.544648117839607,7.73079764311598,8.75077609238773,1.00950885294641,NA,Y
R841F - CATHY RD,vcs,NA,95.468798395734,Q2,Accurate,Accurate,2,2,280500,0.544648117839607,7.73079764311598,8.75077609238773,1.00950885294641,NA,Y
R841F - CATHY RD,vcs,NA,95.468798395734,Q3,Accurate,Accurate,1,1,280500,0.544648117839607,7.73079764311598,8.75077609238773,1.00950885294641,NA,Y
R841F - CATHY RD,vcs,NA,95.468798395734,Q3,Underassessed,Underassessed,1,1,280500,0.544648117839607,7.73079764311598,8.75077609238773,1.00950885294641,NA,Y
R841F - CATHY RD,vcs,NA,95.468798395734,Q4,Underassessed,Underassessed,1,1,280500,0.544648117839607,7.73079764311598,8.75077609238773,1.00950885294641,NA,Y
R841G - GREYSTONE,vcs,NA,71.3048972863412,Q1,Overassessed,Overassessed,2,2,240000,0.648084033613445,12.7277682833069,15.8313562101267,1.02770290033707,NA,Y
R841G - GREYSTONE,vcs,NA,71.3048972863412,Q2,Overassessed,Overassessed,2,2,240000,0.648084033613445,12.7277682833069,15.8313562101267,1.02770290033707,NA,Y
R841G - GREYSTONE,vcs,NA,71.3048972863412,Q3,Underassessed,Underassessed,2,2,240000,0.648084033613445,12.7277682833069,15.8313562101267,1.02770290033707,NA,Y
R841G - GREYSTONE,vcs,NA,71.3048972863412,Q4,Underassessed,Underassessed,1,1,240000,0.648084033613445,12.7277682833069,15.8313562101267,1.02770290033707,NA,Y
R841H - CLAYTON CROSSING,vcs,NA,79.1439884198238,Q1,Accurate,Accurate,2,2,294000,0.549581084773228,21.636235183589,21.0430565821608,1.06522988853078,NA,NA
R841H - CLAYTON CROSSING,vcs,NA,79.1439884198238,Q1,Overassessed,Overassessed,7,7,294000,0.549581084773228,21.636235183589,21.0430565821608,1.06522988853078,NA,NA
R841H - CLAYTON CROSSING,vcs,NA,79.1439884198238,Q2,Accurate,Accurate,3,3,294000,0.549581084773228,21.636235183589,21.0430565821608,1.06522988853078,NA,NA
R841H - CLAYTON CROSSING,vcs,NA,79.1439884198238,Q2,Overassessed,Overassessed,4,4,294000,0.549581084773228,21.636235183589,21.0430565821608,1.06522988853078,NA,NA
R841H - CLAYTON CROSSING,vcs,NA,79.1439884198238,Q2,Underassessed,Underassessed,2,2,294000,0.549581084773228,21.636235183589,21.0430565821608,1.06522988853078,NA,NA
R841H - CLAYTON CROSSING,vcs,NA,79.1439884198238,Q3,Accurate,Accurate,2,2,294000,0.549581084773228,21.636235183589,21.0430565821608,1.06522988853078,NA,NA
R841H - CLAYTON CROSSING,vcs,NA,79.1439884198238,Q3,Underassessed,Underassessed,7,7,294000,0.549581084773228,21.636235183589,21.0430565821608,1.06522988853078,NA,NA
R841H - CLAYTON CROSSING,vcs,NA,79.1439884198238,Q4,Accurate,Accurate,4,4,294000,0.549581084773228,21.636235183589,21.0430565821608,1.06522988853078,NA,NA
R841H - CLAYTON CROSSING,vcs,NA,79.1439884198238,Q4,Underassessed,Underassessed,5,5,294000,0.549581084773228,21.636235183589,21.0430565821608,1.06522988853078,NA,NA
R841I - HOOVER AND SOUTHERLAND,vcs,NA,131.107868920077,Q1,Accurate,Accurate,1,1,281000,0.460946619217082,21.8995474823771,25.1349204459345,1.0849999080277,NA,NA
R841I - HOOVER AND SOUTHERLAND,vcs,NA,131.107868920077,Q1,Overassessed,Overassessed,1,1,281000,0.460946619217082,21.8995474823771,25.1349204459345,1.0849999080277,NA,NA
R841I - HOOVER AND SOUTHERLAND,vcs,NA,131.107868920077,Q1,Underassessed,Underassessed,1,1,281000,0.460946619217082,21.8995474823771,25.1349204459345,1.0849999080277,NA,NA
R841I - HOOVER AND SOUTHERLAND,vcs,NA,131.107868920077,Q2,Accurate,Accurate,1,1,281000,0.460946619217082,21.8995474823771,25.1349204459345,1.0849999080277,NA,NA
R841I - HOOVER AND SOUTHERLAND,vcs,NA,131.107868920077,Q2,Underassessed,Underassessed,2,2,281000,0.460946619217082,21.8995474823771,25.1349204459345,1.0849999080277,NA,NA
R841I - HOOVER AND SOUTHERLAND,vcs,NA,131.107868920077,Q3,Underassessed,Underassessed,3,3,281000,0.460946619217082,21.8995474823771,25.1349204459345,1.0849999080277,NA,NA
R841I - HOOVER AND SOUTHERLAND,vcs,NA,131.107868920077,Q4,Underassessed,Underassessed,2,2,281000,0.460946619217082,21.8995474823771,25.1349204459345,1.0849999080277,NA,NA
R842A - CHEEK AND CATALPA,vcs,NA,112.890053298735,Q1,Overassessed,Overassessed,2,2,202500,0.656337150997151,41.7998977772438,47.1957654016139,1.36094210936149,NA,Y
R842A - CHEEK AND CATALPA,vcs,NA,112.890053298735,Q2,Overassessed,Overassessed,2,2,202500,0.656337150997151,41.7998977772438,47.1957654016139,1.36094210936149,NA,Y
